FID,SpawnID,SURV_TYP,SURV_ID,YEAR,DATE,TIME,DATETIME,SPAWN_ID,EST_MILES,MEAS_MILES,ASSOC_SCHL,TIDE_HT,TIDE_CMT,EST_BIOMS,DEP_RANGE,LOC_DESC,LOC_ACCUR,LOC_AC_DES,DISTRICT,SUBDIST,STAT_AR,STAT_AR_DE,H_MGT_AR,INDEX_AR,AIRCRAFT,ALTITUDE,SURVEYOR,SURV_HRS,WEATHER,COMMENTS,DEP_CAT,DEP_CAT_DE,SURV_CON,SURV_CON_D,AR_CON,AR_CON_DES,version,geometry
RN_KameshakSpawn.40,314,Aerial,1996.07,1996,1996-04-24T00:00:00,1530,1.99604E+11,1996.07,0.5,0.519,,3.8,,0,0-8,N of Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.25,,Fresh Spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13743451064005 59.22775404185467, -154.13518694572628 59.22731098400986, -154.13242071198627 59.22739959604073, -154.12957983593674 59.22790095332582, -154.12895801703465 59.22945459894799, -154.12832538937892 59.23113770570121)"
RN_KameshakSpawn.41,315,Aerial,1996.08,1996,1996-04-25T00:00:00,900,1.99604E+11,1996.08,1.5,1.217,,10.2,,0,0-14,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,2,,Fresh Spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.13950918594514 59.2303236634961, -154.1377802898576 59.23271589525957, -154.13622428337882 59.23431062290753, -154.13466827690004 59.23608245476532, -154.13242071198627 59.23803136312566, -154.12896291981122 59.24042305245935, -154.12688824450615 59.24192884457276, -154.12464067959237 59.24325742925913, -154.1217015562436 59.245205926162996)"
RN_KameshakSpawn.42,316,Aerial,1996.08,1996,1996-04-25T00:00:00,900,1.99604E+11,1996.09,0.75,0.532,,10.2,,0,0,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,2,,Fresh Spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.13086470550746 59.21596673715176, -154.12844425098493 59.217207698479776, -154.12602379646236 59.21756225054313, -154.1241220107661 59.21694178200674, -154.12325756272233 59.215612168456154, -154.1223931146786 59.21437114891441, -154.12118288741726 59.21392791667645)"
RN_KameshakSpawn.43,317,Aerial,1996.08,1996,1996-04-25T00:00:00,900,1.99604E+11,1996.1,0.75,0.694,,10.2,,0,0-5,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,2,,Fresh Spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.1351869457263 59.1940651865978, -154.13311227042124 59.193178187218074, -154.13086470550746 59.19344428945859, -154.12827136137616 59.194153885264676, -154.12706113411488 59.19486346628016, -154.12619668607115 59.1965486619151, -154.12654246528865 59.197879020592886, -154.12654246528865 59.199209327276144, -154.12602379646236 59.19974143539128)"
RN_KameshakSpawn.44,318,Aerial,1996.09,1996,1996-04-26T00:00:00,1455,1.99604E+11,1996.11,0.5,0.737,,4.8,,0,0-4,Douglas River Reef,E,Estimated,Kamishak,Douglas River Subdistrict,24940,Douglas River,Area 5,10; Douglas River,Cessna 185,1500,Bucher,2.25,,Just starting to spawn at 1455,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-153.78805529925577 59.09275680957995, -153.7814863585712 59.091511474299665, -153.77630035276752 59.08937650825541, -153.77284301556514 59.08848689971431, -153.76973141208302 59.08813104981558)"
RN_KameshakSpawn.45,319,Aerial,1996.13,1996,1996-05-06T00:00:00,1050,1.99605E+11,1996.12,0.02,0.167,,-3.1,,0,0-8,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.75,,Fresh Spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.12202169775196 59.22857403341815, -154.11775842198915 59.22756555642564)"
RN_KameshakSpawn.46,320,Aerial,1996.15,1996,1996-05-13T00:00:00,1030,1.99605E+11,1996.13,0.3,1.241,,9.1,,0,0-3,Fortification Bluff,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Cessna 185,1500,Bucher,1.92,,Fresh Spawn,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.75752186829257 59.428053765498106, -153.75265052915975 59.42709298544389, -153.7471506301389 59.4271730514937, -153.7436935507543 59.42781357305023, -153.73866507164948 59.42877433257915, -153.73457943237682 59.43021542056024, -153.7312794929643 59.43197666669721, -153.7290795333559 59.433337566624786, -153.72876525341184 59.434458266505246)"
RN_KameshakSpawn.47,321,Aerial,1996.15,1996,1996-05-13T00:00:00,1100,1.99605E+11,1996.17,0.25,0.506,,10.6,,0,0-11,Douglas River Reef,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,1500,Bucher,1.92,,Fresh Spawn,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.9582493940807 59.12156684037063, -153.9627688763196 59.12145619266433, -153.96535143759897 59.12134554459943, -153.96857963919817 59.12023904422719, -153.97180784079742 59.120349695878126)"
RN_KameshakSpawn.48,322,Aerial,1996.18,1996,1996-05-16T00:00:00,1225,1.99605E+11,1996.2,0.1,0.364,,7.8,,0,0,S Contact Point,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.5,,Fresh Spawn,1,shallow (<5m),3,Fair,1,Excellent,0,"LINESTRING (-154.14363552726098 59.195292514423826, -154.13801104156147 59.19433067891376, -154.13379267728686 59.19384975096765)"
RN_KameshakSpawn.49,323,Aerial,1996.12,1996,1996-05-03T00:00:00,1200,1.99605E+11,1996.ES1,0,1.11,,3.4,,0,0-5,N side of Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,2.13,,Evidence of earlier spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.0105019571944 59.3773486625614, -154.00943352036063 59.377389047266455, -154.00883994434182 59.37777269955765, -154.00876080087266 59.37819673123368, -154.00911694648394 59.378822673032005, -154.0095126638298 59.37942841212111, -154.01084066910448 59.3800722627457, -154.01089767454027 59.38098309275426, -154.01018538331778 59.381548413433265, -154.0091960899531 59.38197239773611, -154.0080980434997 59.38223486154336, -154.0043580994932 59.38261648225864, -154.00175660385094 59.38269921559293, -153.9996593019179 59.38280016128105, -153.99752242825025 59.38280016128105, -153.99516517046084 59.38311856883027, -153.99309720142193 59.383892261399964, -153.99092854990965 59.38490503730953)"
RN_KameshakSpawn.50,324,Aerial,1997.08,1997,1997-05-05T00:00:00,1125,1.99705E+11,1997.01,0.5,0.56,,5.7,,0,0-15,Northern Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.83,,"Light spawn, can't see fish",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.10781776854895 59.21385379329839, -154.10672663468767 59.213904653870884, -154.1050403369021 59.213802932649855, -154.10366947127008 59.21297222367336, -154.10325484512921 59.21181930804037, -154.10375081506615 59.21034423014195, -154.10474275494 59.20942863238051, -154.1065282467129 59.208919956310204, -154.10811535051107 59.20897082425949)"
RN_KameshakSpawn.51,325,Aerial,1997.1,1997,1997-05-08T00:00:00,1445,1.99705E+11,1997.02,0.25,0.363,,10.5,,0,10-Jun,S side of Ursus Cove,E,Estimated,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Hammarstrom,1.58,,25 X 200 yards,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.71040891341883 59.48643065473606, -153.70908688800205 59.484637501269845, -153.70849932115013 59.48351673183285, -153.70685100764078 59.48151758516324)"
RN_KameshakSpawn.52,326,Aerial,1998.03,1998,1998-04-21T00:00:00,1830,1.99804E+11,1998.01,0.2,0.613,,2.5,,0,0,Inside Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,2.17,,"Fresh spawn, 1000ft or .189 miles",1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-153.99041462680736 59.37039952744201, -153.99154778507108 59.36882018214651, -153.9938141015986 59.368219566684566, -153.99499084287248 59.3673519921802, -153.99564458802462 59.36615069842137, -153.99505076951144 59.36259244947395)"
RN_KameshakSpawn.53,327,Aerial,1998.03,1998,1998-04-21T00:00:00,1820,1.99804E+11,1998.02,0.4,0.467,,2.3,,0,0,Southern Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,2.17,,"Light spawn, near 1m school approx 10 tons",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.12504822134775 59.20092205557263, -154.12649612632376 59.19925098604055, -154.12782337255177 59.19696086860791, -154.1289093012838 59.19448489264402)"
RN_KameshakSpawn.54,328,Aerial,1998.03,1998,1998-04-21T00:00:00,1755,1.99804E+11,1998.03,0.1,0.312,,2,,0,0,Douglas River Reef,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,1500,Bucher,2.17,,"Small spot of spawn, no volume . . land locked on reef",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.84264390792177 59.09521696834755, -153.8398256366844 59.09331369339317, -153.83771193325632 59.09150095203816)"
RN_KameshakSpawn.55,329,Aerial,1998.05,1998,1998-04-23T00:00:00,1100,1.99804E+11,1998.04,0.2,0.351,,10.7,,0,0-5,Amakdedulia Cove,E,Estimated,Kamishak,Paint River Subdistrict,24952,Paint River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,Active spawning at time of survey,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.15749444499843 59.17754031636923, -154.15603640338477 59.17674738593843, -154.15494213625183 59.176372927086696, -154.15291849072995 59.17498707038379, -154.15085175848918 59.17382970041016)"
RN_KameshakSpawn.56,330,Aerial,1998.05,1998,1998-04-23T00:00:00,1100,1.99804E+11,1998.05,0.1,0.377,,10.7,,0,0-1,Amakdedulia Cove,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,Old spawn from previous night,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.1696402334053 59.191860915482145, -154.17151908089693 59.19166811876232, -154.17283427414108 59.19070411878662, -154.1732100436394 59.188872443635084, -154.17302215889023 59.187426314700836)"
RN_KameshakSpawn.57,331,Aerial,1998.05,1998,1998-04-23T00:00:00,1100,1.99804E+11,1998.06,0.1,0.42,,10.7,,0,0,Amakdedulia Cove,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,"Old & new spawn, relatively light",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.14709406350596 59.19696963075646, -154.14446367701774 59.19590939440584, -154.1410817515328 59.19484912503181, -154.1367604023021 59.19417439096308)"
RN_KameshakSpawn.58,332,Aerial,1998.06,1998,1999-04-23T00:00:00,1700,1.99904E+11,1998.07,0.294,0.359,,1.7,,0,0,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,Fresh Spawn,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-154.12145804350445 59.206629403564094, -154.12334372316877 59.20437284013281, -154.12460084294494 59.2017131268266)"
RN_KameshakSpawn.59,333,Aerial,1998.06,1998,1998-04-23T00:00:00,1700,1.99804E+11,1998.08,0.147,0.228,,4.7,,0,0-3,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,Fresh Spawn,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-154.12695794252537 59.196715527532525, -154.12397228305684 59.19631246335553, -154.1206723436443 59.19607062255844)"
RN_KameshakSpawn.60,334,Aerial,1998.06,1998,1998-04-23T00:00:00,1700,1.99804E+11,1998.09,0.059,0.324,,4.7,,0,0,Outer Amakdedulia Cove,E,Estimated,Kamishak,Paint River Subdistrict,24952,Paint River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.75,,,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-154.1574430970984 59.178492258658444, -154.15382887774174 59.17671779121059, -154.15100035824528 59.17518522220999)"
RN_KameshakSpawn.61,335,Aerial,1998.06,1998,1998-04-23T00:00:00,1850,1.99804E+11,1998.1,0.1,0.459,,-0.1,,0,0,Douglas River Reef,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,1500,Bucher,1.75,,Fresh Spawn,1,shallow (<5m),2,Good,1,Excellent,0,"LINESTRING (-153.91007089917434 59.111090694534546, -153.91608559801602 59.11027666338201, -153.92273342305157 59.10995104548868)"
RN_KameshakSpawn.62,336,Aerial,1998.07,1998,1998-04-24T00:00:00,940,1.99804E+11,1998.11,0.1,0.638,,1.8,,0,0-4,W end of Douglas River Reef,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,1500,Bucher,1.5,,Residual spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-153.96872930245297 59.12590754126595, -153.9641284625727 59.12599513840017, -153.95747736573145 59.126214309479984, -153.95083714736293 59.12643312069942)"
RN_KameshakSpawn.63,337,Aerial,1998.07,1998,1998-04-24T00:00:00,940,1.99804E+11,1998.12,0.1,0.302,,1.8,,0,0-11,W end of Douglas River Reef,E,Estimated,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,1500,Bucher,1.5,,Residual spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-153.9416354676023 59.12722147467621, -153.93873864249252 59.127834626292206, -153.9372050291991 59.12871053806544, -153.93703462772206 59.13028712261247)"
RN_KameshakSpawn.64,338,Aerial,1998.13,1998,1998-04-24T00:00:00,1145,1.99804E+11,1998.13,0.25,0.279,,10.7,,0,0-8,Amakdedulia Cove,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.83,,Old spawn?,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.14952802502918 59.18402547857897, -154.14706844285834 59.18396236707014, -154.14423992336188 59.18453036643939, -154.1427641740594 59.18547701100327)"
RN_KameshakSpawn.65,339,Aerial,1999.09,1999,1999-05-13T00:00:00,1110,1.99905E+11,1999.01,0.5,0.683,,7.5,,0,0,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Bucher,1.33,,Fresh Spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-154.1273875055082 59.21777191421038, -154.12519639501684 59.218108913957444, -154.12333395109917 59.217940414501314, -154.12234795137806 59.2172664083288, -154.12212884032894 59.21603069565487, -154.12169061823064 59.215131967329874, -154.12026639641127 59.21412086957962, -154.11785617487072 59.21316591632997, -154.1165415085759 59.21254799111814, -154.11522684228112 59.211817701396505)"
RN_KameshakSpawn.67,341,Aerial,1999.08,1999,1999-05-08T00:00:00,1000,1.99905E+11,1999.03,0.3,0.38,,9.5,,0,0,Bruin Bay,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,L19 Bird dog,1500,Otis,2.32,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.71428785846211 59.45850311989292, -153.71256235895015 59.458991093988324, -153.7116037481102 59.45962544974532, -153.71006997076623 59.45967424584723, -153.70853619342228 59.46006461211807, -153.7055644998184 59.46143085844294)"
RN_KameshakSpawn.68,342,Aerial,1999.09,1999,1999-05-13T00:00:00,1030,1.99905E+11,1999.04,0.125,0.53,,4.8,,0,0,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Bucher,1.33,,Residual spawn,1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-153.70027523113623 59.46472806224368, -153.7006400109073 59.46355222288655, -153.70136957044937 59.462128783478526, -153.70343665581856 59.46095285337776, -153.70501736815973 59.46002445851067, -153.70866516587014 59.45884845494736)"
RN_KameshakSpawn.69,343,Aerial,1999.09,1999,1999-05-13T00:00:00,1035,1.99905E+11,1999.05,0.125,0.269,,5.2,,0,0,Tignagvik Point,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 7,6; Fortification Bluff,Cessna 185,1500,Bucher,1.33,,"Residual spawn, recd in Ursus but in Fortification",1,shallow (<5m),3,Fair,3,Fair,0,"LINESTRING (-153.72994398584734 59.434576482147776, -153.73018717236138 59.433585418068645, -153.72982239259034 59.43216071242473, -153.72884964653426 59.430797894182156)"
RN_KameshakSpawn.70,344,Aerial,1999.11,1999,1999-05-17T00:00:00,1255,1.99905E+11,1999.06a,0.359,0.583,,-0.8,,0,0,S Contact Point,E,Estimated,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,2.33,,"Fresh spawn, 6 and 6a equal .897 miles",1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.94967860177906 59.35593784660056, -153.95147599710398 59.355478972377696, -153.95432187303518 59.354867130397295, -153.9580664466288 59.35410231235919, -153.95941449312252 59.35364341323617, -153.96151145433498 59.35280208200911, -153.96435733026615 59.35219019161085)"
RN_KameshakSpawn.71,345,Aerial,1999.11,1999,1999-05-17T00:00:00,1255,1.99905E+11,1999.06b,0.538,0.521,,-0.8,,0,0-16,S of Contact Point,E,Estimated,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,2.33,,"Fresh spawn, 6a and 6b equal .897 milles",1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.95324027595805 59.35511815700395, -153.95321462687465 59.353703691653855, -153.95321462687465 59.35223677622722, -153.9529068378738 59.350874583518234, -153.9523425580389 59.349224161180665, -153.95170133095382 59.34765225553299)"
RN_KameshakSpawn.72,346,Aerial,1999.11,1999,1999-05-17T00:00:00,1255,1.99905E+11,1999.07,0.333,0.621,,-0.8,,0,5-Mar,N Contact Point,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,1500,Bucher,2.33,,Residual spawn,1,shallow (<5m),1,Excellent,1,Excellent,0,"LINESTRING (-153.9694499503535 59.36511402390322, -153.96540581087237 59.36480819143776, -153.96330884965994 59.36457881527339, -153.96076253961627 59.36404359817221, -153.95866557840378 59.363431911111945, -153.95671840013514 59.36282021298683, -153.9552205706977 59.36243789603971, -153.9531236094852 59.36282021298683)"
RN_KameshakSpawn.73,347,Aerial,1999.13,1999,1999-05-19T00:00:00,1105,1.99905E+11,1999.08,0.1,0.162,,-0.5,,0,0,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Hammarstrom,3.17,,Small spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.7070880063319 59.46007506829525, -153.70534196515908 59.46066757969985, -153.703828729476 59.46167482516987)"
RN_KameshakSpawn.74,348,Aerial,1999.13,1999,1999-05-19T00:00:00,1105,1.99905E+11,1999.09,0.1,0.158,,-0.5,,0,0,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Hammarstrom,3.17,,Small spawn,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.71104569965692 59.45877150652008, -153.70895045024957 59.45942329371295, -153.70720440907675 59.4599565647637)"
RN_KameshakSpawn.75,349,Aerial,1999.08,1999,1999-05-08T00:00:00,1040,1.99905E+11,1999.1,0.75,0.984,,8.5,,0,0,N side of inner Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,L19 Bird dog,1500,Otis,2.32,,1/8th of a mile wide,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.06575961609968 59.37850015537141, -154.06292544826923 59.38094739480752, -154.05747512551838 59.383616908442406, -154.05246082858758 59.38506280693984, -154.048972622027 59.38573012383902, -154.0457024283765 59.385952559876486, -154.0437403121862 59.38606377734604)"
RN_KameshakSpawn.76,350,Aerial,1999.08,1999,1999-05-08T00:00:00,1035,1.99905E+11,1999.11,0.25,0.304,,8.6,,0,0,N side of inner Bruin Bay,E,Estimated,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,L19 Bird dog,1500,Otis,2.32,,,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.00667811748036 59.38428425389907, -154.00929427240072 59.38261586554364, -154.01082036277097 59.380502455364365)"
RN_KameshakSpawn.77,351,Aerial,2000.04,2000,2000-04-28T00:00:00,1105,2.00004E+11,2000.01a,0.187,0.768,,9.8,,0,0,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.92,,Small trialing spawn connected to larger 1a and 1b total .25,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.13690569267453 59.1943292278602, -154.13336240816835 59.194637331938274, -154.1324615731244 59.194760572788695, -154.12795739790465 59.19562324624934, -154.1241738907201 59.196824790709854, -154.1242339463897 59.197841449050266, -154.1242339463897 59.199535812140134, -154.12375350103292 59.20082963261199)"
RN_KameshakSpawn.78,352,Aerial,2000.04,2000,2000-04-28T00:00:00,1105,2.00004E+11,2000.01b,0.063,0.234,,9.8,,0,0-3,Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,1500,Hammarstrom,1.92,,"Small, trailing spawn connected to larger,  1a and 1b total",1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-154.12408635404992 59.19681170352787, -154.12348957415045 59.19585498532114, -154.12289279425096 59.19516613156236, -154.12147544198965 59.19474515851416, -154.11998349224092 59.194592076115)"
RN_KameshakSpawn.79,353,Aerial,2000.07,2000,2000-05-05T00:00:00,1100,2.00005E+11,2000.02,0.125,0.257,,-3.3,,0,8-Jun,Rocky Cove,E,Estimated,Kamishak,Rocky Cove Subdistrict,24978,Rocky Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Hammarstrom,1.92,,Couldn't see any fish,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.69290399192295 59.46927002258711, -153.6924056763994 59.46859503283641, -153.69205392426508 59.46698395289198, -153.69253758344976 59.46563386821441)"
RN_KameshakSpawn.80,354,Aerial,2000.07,2000,2000-05-05T00:00:00,1100,2.00005E+11,2000.03,0.25,0.274,,-3.3,,0,6,Rocky Cove,E,Estimated,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,1500,Hammarstrom,1.92,,Couldn't see any fish,1,shallow (<5m),2,Good,2,Good,0,"LINESTRING (-153.6951024427623 59.47635473394807, -153.6932704003962 59.47458369586478, -153.69345360463282 59.472626124323746)"
